Player Name,Team,Conference,Position,Height,Year,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,SPG,DRBPG,ORBPG,BPG,TOPG,eFG,three_share,AST_TOV,FTR,TS_pct,usg,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,PC1,PC2,PC3,PC4
"May, Donyae",Arkansas Tech,Great American,G,72,Jr.,26,549,21.1,38.0,135.0,0.281,25.0,80.0,0.313,27.0,35.0,0.771,128,4.9,11,57,68,2.6,45.0,46,46,18,2,1.7692307692307692,0.6923076923076923,2.1923076923076925,0.4230769230769231,0.0769230769230769,1.7692307692307692,0.374074074074074,0.5925925925925926,1.0,0.2592592592592592,0.0162898936170212,0.3577413479052823,9.326047358834243,4.954462659380693,3.351548269581057,1.3114754098360657,0.145719489981785,3.351548269581057,-2.011995591591079,0.48110271725615633,-1.3483168916076835,-0.09452674058137735
"Augustus, Damon",Arkansas Tech,Great American,F,78,R.,27,524,19.4,50.0,109.0,0.459,15.0,51.0,0.294,16.0,24.0,0.667,131,4.9,22,50,72,2.7,39.0,21,18,8,17,0.7777777777777778,0.2962962962962963,1.851851851851852,0.8148148148148148,0.6296296296296297,0.6666666666666666,0.5275229357798165,0.4678899082568807,1.1666666666666667,0.2201834862385321,0.0204918032786885,0.2625190839694656,10.0,5.4961832061068705,1.6030534351145036,0.6106870229007634,1.297709923664122,1.3740458015267176,-0.12721359198417487,-1.838927638622424,-1.0897069972256561,1.1677185363674234
"Williams, Jayvn",Arkansas Tech,Great American,G,75,Fr.,16,235,14.7,16.0,52.0,0.308,9.0,34.0,0.265,9.0,12.0,0.75,50,3.1,13,18,31,1.9,22.0,15,11,3,3,0.9375,0.1875,1.125,0.8125,0.1875,0.6875,0.3942307692307692,0.6538461538461539,1.3636363636363635,0.2307692307692307,0.0270600558659217,0.2905531914893617,8.51063829787234,5.276595744680851,2.553191489361702,0.5106382978723404,0.5106382978723404,1.872340425531915,-1.6269948911156802,-1.4400456434062086,-0.9717620104666029,0.9502881634014817
"Reinhardt, Reggie",Arkansas Tech,Great American,G,73,So.,19,218,11.5,18.0,55.0,0.327,10.0,40.0,0.25,9.0,13.0,0.692,55,2.9,10,19,29,1.5,22.0,17,17,12,5,0.8947368421052632,0.631578947368421,1.0,0.5263157894736842,0.2631578947368421,0.8947368421052632,0.4181818181818181,0.7272727272727273,1.0,0.2363636363636363,0.0238801054018445,0.3565137614678899,10.091743119266054,5.321100917431193,3.1192660550458715,2.2018348623853212,0.9174311926605504,3.1192660550458715,-2.1163559334893685,0.5199318281513865,-1.9479482221516595,-0.12579169262735393
"Price, Ashton",Arkansas-Monticello,Great American,G,76,Jr.,28,926,33.1,126.0,292.0,0.432,22.0,71.0,0.31,145.0,181.0,0.801,419,15.0,22,112,134,4.8,69.0,61,69,32,4,2.1785714285714284,1.1428571428571428,4.0,0.7857142857142857,0.1428571428571428,2.4642857142857144,0.4691780821917808,0.2431506849315068,0.8840579710144928,0.6198630136986302,0.0201808201485308,0.47585313174946,18.099352051835854,5.788336933045356,2.634989200863931,1.3822894168466524,0.1727861771058315,2.9805615550755937,0.7336368017364184,1.486352563828312,-0.13515896699493343,-0.4124341289798306
"Jackson, Isaac",Arkansas-Monticello,Great American,G,76,Sr.,28,940,33.6,165.0,368.0,0.448,15.0,54.0,0.278,55.0,90.0,0.611,400,14.3,67,68,135,4.8,70.0,58,80,25,12,2.0714285714285716,0.8928571428571429,2.4285714285714284,2.392857142857143,0.4285714285714285,2.857142857142857,0.46875,0.1467391304347826,0.725,0.2445652173913043,0.0175417075564278,0.5187234042553192,17.02127659574468,5.74468085106383,2.4680851063829787,1.0638297872340423,0.5106382978723404,3.404255319148936,1.2312383249742318,0.830006482295874,-0.5488227240991832,-0.2332006904467034
"Smith, Josh",Arkansas-Monticello,Great American,F,81,Jr.,28,904,32.3,124.0,220.0,0.564,0.0,0.0,0.0,81.0,122.0,0.664,329,11.8,46,132,178,6.4,71.0,33,52,23,26,1.1785714285714286,0.8214285714285714,4.714285714285714,1.6428571428571428,0.9285714285714286,1.8571428571428572,0.5636363636363636,0.0,0.6346153846153846,0.5545454545454546,0.0215580239695995,0.3602654867256637,14.557522123893804,7.876106194690266,1.4601769911504423,1.0176991150442478,1.1504424778761062,2.3008849557522124,3.0920402596465575,0.3404035111054946,-0.523974900247101,0.8039900584993924
"Zenon, Jakob",Arkansas-Monticello,Great American,G,76,Sr.,28,997,35.6,105.0,269.0,0.39,86.0,228.0,0.377,31.0,37.0,0.838,327,11.7,7,90,97,3.5,62.0,41,36,26,6,1.4642857142857142,0.9285714285714286,3.2142857142857144,0.25,0.2142857142857142,1.2857142857142858,0.550185873605948,0.8475836431226765,1.1388888888888888,0.137546468401487,0.0205061693774537,0.3222467402206619,13.119358074222667,3.8916750250752257,1.6449348044132397,1.0431293881644934,0.2407221664994984,1.444332998996991,-1.6524718559045244,-1.6998556682531927,0.12095902050557507,-0.1075661334745515
"Valdez, Giancarlo",Arkansas-Monticello,Great American,G,75,Gr.,28,915,32.7,59.0,164.0,0.36,32.0,98.0,0.327,19.0,27.0,0.704,169,6.0,14,118,132,4.7,52.0,89,45,25,5,3.1785714285714284,0.8928571428571429,4.214285714285714,0.5,0.1785714285714285,1.6071428571428572,0.4573170731707317,0.5975609756097561,1.977777777777778,0.1646341463414634,0.0170570843757107,0.2413989071038251,7.387978142076502,5.770491803278689,3.890710382513661,1.092896174863388,0.2185792349726776,1.9672131147540983,-1.9330575674010382,-0.05262403469011887,0.2879625376773255,1.8939228789670963
"Jackson, Lamont",Arkansas-Monticello,Great American,G,75,Sr.,16,227,14.2,21.0,62.0,0.339,8.0,30.0,0.267,4.0,8.0,0.5,54,3.4,1,31,32,2.0,20.0,5,8,5,2,0.3125,0.3125,1.9375,0.0625,0.125,0.5,0.4032258064516129,0.4838709677419355,0.625,0.1290322580645161,0.0259462759462759,0.3238766519823788,9.515418502202644,5.638766519823789,0.881057268722467,0.881057268722467,0.3524229074889868,1.4096916299559472,-1.2021540449975519,-2.1342838000340323,-1.2996634607688187,-0.10518315108605082
"Smedjeback, Felix",Arkansas-Monticello,Great American,G,78,Jr.,28,390,13.9,21.0,44.0,0.477,11.0,29.0,0.379,3.0,6.0,0.5,56,2.0,16,34,50,1.8,32.0,17,19,6,7,0.6071428571428571,0.2142857142857142,1.2142857142857142,0.5714285714285714,0.25,0.6785714285714286,0.6022727272727273,0.6590909090909091,0.8947368421052632,0.1363636363636363,0.0214408233276157,0.1683076923076923,5.743589743589743,5.128205128205128,1.7435897435897436,0.6153846153846154,0.7179487179487178,1.948717948717949,-1.1680722167027189,-2.207164868386388,-1.848988258914016,0.7714204123696093
"Campbell, Tyree",East Bay,California Collegiate,G,77,Sr.,34,946,27.8,180.0,359.0,0.501,65.0,147.0,0.442,57.0,101.0,0.564,482,14.2,38,106,144,4.2,65.0,38,57,55,9,1.1176470588235294,1.6176470588235294,3.1176470588235294,1.1176470588235294,0.2647058823529412,1.6764705882352942,0.5919220055710307,0.4094707520891364,0.6666666666666666,0.2813370473537604,0.017598651596272,0.486723044397463,20.380549682875262,6.088794926004228,1.6067653276955602,2.3255813953488373,0.3805496828752642,2.4101479915433406,0.2913231717765471,0.6411784606132385,-0.1483844789325168,-1.0976385589343864
"Bush, Jaayden",East Bay,California Collegiate,G,71,Jr.,33,803,24.3,132.0,284.0,0.465,19.0,56.0,0.339,93.0,166.0,0.56,376,11.4,30,76,106,3.2,61.0,87,58,56,8,2.636363636363636,1.696969696969697,2.303030303030303,0.9090909090909092,0.2424242424242424,1.7575757575757576,0.4982394366197183,0.1971830985915492,1.5,0.5845070422535211,0.0159645978041676,0.5168617683686177,18.72976338729763,5.280199252801992,4.333748443337485,2.7895392278953923,0.398505603985056,2.8891656288916563,-0.9408289925306823,3.279270132462963,-0.2789961346375618,0.09434222703894102
"Huff, Ramsey",East Bay,California Collegiate,G,73,Sr.,34,884,26.0,111.0,261.0,0.425,57.0,155.0,0.368,59.0,71.0,0.831,338,9.9,36,64,100,2.9,62.0,56,42,32,8,1.6470588235294117,0.9411764705882352,1.8823529411764703,1.0588235294117647,0.2352941176470588,1.2352941176470589,0.5344827586206896,0.5938697318007663,1.3333333333333333,0.2720306513409962,0.0169381330413358,0.3780995475113122,15.294117647058822,4.524886877828054,2.5339366515837103,1.4479638009049776,0.3619909502262444,1.9004524886877827,-1.381639294612639,-0.11563780402017035,-0.05182535296496018,0.0864078755859057
"Campbell, Amare",East Bay,California Collegiate,G,73,So.,34,682,20.1,96.0,228.0,0.421,15.0,56.0,0.268,82.0,127.0,0.646,289,8.5,33,81,114,3.4,62.0,106,45,51,6,3.1176470588235294,1.5,2.3823529411764706,0.9705882352941176,0.1764705882352941,1.3235294117647058,0.4539473684210526,0.2456140350877192,2.3555555555555556,0.5570175438596491,0.0149711145554459,0.4822287390029325,16.95014662756598,6.686217008797653,6.217008797653959,2.9912023460410557,0.3519061583577713,2.6392961876832843,-1.6995372646551201,3.9392700960295013,0.2658626939873024,1.5364319205108887
"Foy, Jalen",East Bay,California Collegiate,F,79,Sr.,33,844,25.6,80.0,216.0,0.37,37.0,115.0,0.322,70.0,104.0,0.673,267,8.1,54,107,161,4.9,52.0,63,51,38,8,1.9090909090909092,1.1515151515151516,3.242424242424242,1.6363636363636365,0.2424242424242424,1.5454545454545454,0.4560185185185185,0.5324074074074074,1.2352941176470589,0.4814814814814814,0.0154721882640586,0.3705687203791469,12.654028436018958,7.630331753554502,2.9857819905213265,1.800947867298578,0.3791469194312796,2.417061611374407,0.2917027022544409,0.77030557922977,-0.24549916442398698,0.8449719821264094
"Haywood, Terence",East Bay,California Collegiate,C,80,Jr.,34,476,14.0,80.0,143.0,0.559,6.0,18.0,0.333,20.0,34.0,0.588,186,5.5,26,78,104,3.1,73.0,42,50,15,4,1.2352941176470589,0.4411764705882353,2.2941176470588234,0.7647058823529411,0.1176470588235294,1.4705882352941178,0.5804195804195804,0.1258741258741259,0.84,0.2377622377622377,0.0174094707520891,0.436890756302521,15.630252100840336,8.739495798319329,3.5294117647058827,1.2605042016806722,0.3361344537815126,4.201680672268908,0.29715496215528464,1.2892435347576867,-1.5953666361364343,-0.3537203262611621
"Ijeh, Joshua",East Bay,California Collegiate,F,81,Sr.,34,634,18.6,74.0,115.0,0.643,0.0,0.0,0.0,12.0,30.0,0.4,160,4.7,82,102,184,5.4,98.0,17,24,17,53,0.5,0.5,3.0,2.411764705882353,1.5588235294117647,0.7058823529411765,0.6434782608695652,0.0,0.7083333333333334,0.2608695652173913,0.0183307332293291,0.2400630914826498,10.094637223974765,11.60883280757098,1.0725552050473186,1.0725552050473186,3.34384858044164,1.5141955835962144,3.617609077282903,-0.9739952952253225,-1.758094824925028,2.2287937957492154
"Emerson-Hardy, Takai",East Bay,California Collegiate,F,79,Jr.,34,409,12.0,60.0,138.0,0.435,5.0,27.0,0.185,23.0,50.0,0.46,148,4.4,33,40,73,2.1,46.0,23,26,13,11,0.6764705882352942,0.3823529411764705,1.1764705882352942,0.9705882352941176,0.3235294117647059,0.7647058823529411,0.4528985507246377,0.1956521739130435,0.8846153846153846,0.3623188405797101,0.01375,0.4547677261613692,14.47432762836186,7.139364303178484,2.249388753056235,1.271393643031785,1.075794621026895,2.54278728606357,0.5868559903105698,-0.004558085318660249,-1.6780275305599721,0.3076653053128729
"White, Payden",East Bay,California Collegiate,G,76,Sr.,33,350,10.6,45.0,120.0,0.375,25.0,70.0,0.357,15.0,24.0,0.625,130,3.9,18,43,61,1.8,29.0,17,19,15,6,0.5151515151515151,0.4545454545454545,1.303030303030303,0.5454545454545454,0.1818181818181818,0.5757575757575758,0.4791666666666667,0.5833333333333334,0.8947368421052632,0.2,0.0149356617647058,0.4273142857142857,14.857142857142858,6.9714285714285715,1.9428571428571428,1.7142857142857144,0.6857142857142857,2.1714285714285713,-1.1398538760909147,-0.5608908820315595,-1.146528045214331,-0.44692516120640724
"Brown, Jalen",Dominguez Hills,California Collegiate,G,74,Jr.,25,787,31.5,141.0,276.0,0.511,35.0,85.0,0.412,72.0,96.0,0.75,389,15.6,21,80,101,4.0,42.0,53,47,30,8,2.12,1.2,3.2,0.84,0.32,1.88,0.5742753623188406,0.3079710144927536,1.127659574468085,0.3478260869565217,0.0245098039215686,0.4640914866581957,19.7712833545108,5.133418043202033,2.6937738246505716,1.5247776365946633,0.4066073697585769,2.388818297331639,-0.2255232180015223,0.9245441910128667,0.22543622696908341,-0.42349167601881105
"Stevens, Dasean",Dominguez Hills,California Collegiate,G,75,Sr.,31,1041,33.6,161.0,368.0,0.438,46.0,140.0,0.329,80.0,94.0,0.851,448,14.5,44,115,159,5.1,66.0,121,56,43,11,3.903225806451613,1.3870967741935485,3.7096774193548385,1.4193548387096775,0.3548387096774194,1.8064516129032255,0.5,0.3804347826086957,2.1607142857142856,0.2554347826086957,0.0177105726011334,0.4470317002881844,17.214217098943323,6.109510086455331,4.6493756003842455,1.6522574447646492,0.4226705091258405,2.1517771373679153,-0.908534360689476,1.6249399885568088,1.1804878659671285,1.3948850686659497
"Sanders, Josiah",Dominguez Hills,California Collegiate,F,79,So.,31,855,27.6,162.0,310.0,0.523,19.0,52.0,0.365,106.0,142.0,0.746,449,14.5,69,119,188,6.1,81.0,49,53,21,42,1.5806451612903225,0.6774193548387096,3.838709677419355,2.225806451612903,1.3548387096774193,1.7096774193548387,0.5532258064516129,0.1677419354838709,0.9245283018867924,0.4580645161290322,0.0194641323024055,0.4976374269005848,21.005847953216374,8.7953216374269,2.2923976608187138,0.9824561403508772,1.9649122807017545,2.47953216374269,2.872718869744657,0.7673953051531709,0.06731162000773554,0.44806911722498993
"Cheatom, David",Dominguez Hills,California Collegiate,G,76,Gr.,31,942,30.4,134.0,292.0,0.459,16.0,51.0,0.314,97.0,129.0,0.752,381,12.3,57,88,145,4.7,58.0,46,52,20,8,1.4838709677419355,0.6451612903225806,2.838709677419355,1.8387096774193548,0.2580645161290322,1.6774193548387095,0.4863013698630137,0.1746575342465753,0.8846153846153846,0.4417808219178082,0.0176339029705241,0.4254352441613588,16.17834394904459,6.157112526539278,1.9532908704883227,0.8492569002123141,0.3397027600849256,2.208067940552017,1.1497372972637725,0.16695018985691973,-0.0873576292534621,0.22863289321524422
"Lin, Luke",Dominguez Hills,California Collegiate,G,74,So.,30,618,20.6,79.0,149.0,0.53,20.0,50.0,0.4,34.0,43.0,0.791,212,7.1,34,44,78,2.6,55.0,76,49,31,1,2.533333333333333,1.0333333333333334,1.4666666666666666,1.1333333333333333,0.0333333333333333,1.6333333333333333,0.5973154362416108,0.3355704697986577,1.5510204081632653,0.2885906040268456,0.021141019533111,0.3510032362459547,13.72168284789644,5.048543689320388,4.919093851132686,2.0064724919093853,0.0647249190938511,3.1715210355987056,-1.655185173802656,2.0126563914720226,-0.7317825401433824,0.5857953967837884
"Boothman, Za-Ontay",Dominguez Hills,California Collegiate,G,73,Jr.,28,434,15.5,56.0,138.0,0.406,31.0,92.0,0.337,7.0,13.0,0.538,150,5.4,5,33,38,1.4,53.0,19,19,13,3,0.6785714285714286,0.4642857142857143,1.1785714285714286,0.1785714285714285,0.1071428571428571,0.6785714285714286,0.5181159420289855,0.6666666666666666,1.0,0.0942028985507246,0.0187865293626495,0.3749308755760369,13.824884792626728,3.5023041474654377,1.7511520737327189,1.1981566820276497,0.2764976958525346,1.7511520737327189,-2.2274719604731237,-1.3863006896917023,-0.7781892733432679,-0.5588368319316522
"Mitchell, JJ",Dominguez Hills,California Collegiate,F,79,Jr.,28,465,16.6,49.0,103.0,0.476,5.0,30.0,0.167,30.0,49.0,0.612,133,4.8,42,68,110,3.9,38.0,23,18,24,18,0.8214285714285714,0.8571428571428571,2.4285714285714284,1.5,0.6428571428571429,0.6428571428571429,0.5,0.2912621359223301,1.2777777777777777,0.4757281553398058,0.0192678227360308,0.3065806451612903,11.440860215053764,9.46236559139785,1.978494623655914,2.064516129032258,1.5483870967741935,1.5483870967741935,1.0306273228681344,0.21764586466275015,-1.0208148072217142,1.5997931988254934
"Johnston, Jayden",Dominguez Hills,California Collegiate,F,77,Sr.,29,575,19.8,44.0,114.0,0.386,28.0,85.0,0.329,9.0,12.0,0.75,125,4.3,15,51,66,2.3,25.0,27,15,14,2,0.9310344827586208,0.4827586206896552,1.7586206896551724,0.5172413793103449,0.0689655172413793,0.5172413793103449,0.5087719298245614,0.7456140350877193,1.8,0.1052631578947368,0.0180248155600268,0.2335304347826087,8.695652173913043,4.591304347826087,1.8782608695652172,0.9739130434782608,0.1391304347826087,1.0434782608695652,-2.185968249123288,-2.0399957023432846,-0.19720920588219182,1.2914867387224676
"Bineyard, Zaveion",Humboldt,California Collegiate,F,80,Jr.,31,983,31.7,168.0,300.0,0.56,34.0,95.0,0.358,58.0,85.0,0.682,428,13.8,46,168,214,6.9,92.0,39,45,38,39,1.2580645161290325,1.2258064516129032,5.419354838709677,1.4838709677419355,1.2580645161290325,1.4516129032258065,0.6166666666666667,0.3166666666666666,0.8666666666666667,0.2833333333333333,0.0204505038529934,0.3890132248219735,17.416073245167855,8.708036622583927,1.5869786368260428,1.546286876907426,1.5869786368260428,1.8311291963377416,2.1177225068968752,0.010416839088582187,0.33045331950244144,0.5242997306208597
"Odunewu, Shakir",Humboldt,California Collegiate,C,83,Sr.,32,740,23.1,139.0,238.0,0.584,6.0,21.0,0.286,132.0,170.0,0.776,416,13.0,87,140,227,7.1,75.0,11,76,7,12,0.34375,0.21875,4.375,2.71875,0.375,2.375,0.5966386554621849,0.088235294117647,0.1447368421052631,0.7142857142857143,0.0207800511508951,0.5254054054054054,22.486486486486488,12.27027027027027,0.5945945945945946,0.3783783783783784,0.6486486486486487,4.108108108108109,4.610691374195441,0.8549224706080853,-0.2594766921029219,-1.1113441645021878
"Jenkins, Rob",Humboldt,California Collegiate,G,74,Sr.,30,934,31.1,114.0,285.0,0.4,23.0,93.0,0.247,97.0,122.0,0.795,348,11.6,23,97,120,4.0,54.0,132,84,23,8,4.4,0.7666666666666667,3.2333333333333334,0.7666666666666667,0.2666666666666666,2.8,0.4403508771929824,0.3263157894736842,1.5714285714285714,0.4280701754385965,0.0171253100271642,0.4525481798715203,14.903640256959314,5.139186295503212,5.653104925053533,0.9850107066381156,0.3426124197002141,3.5974304068522485,-0.975039306721795,2.2706276323027774,-0.22807251674210363,0.6987831679048438
"Ardouin, Drew",Humboldt,California Collegiate,G,76,Sr.,32,853,26.7,99.0,250.0,0.396,67.0,167.0,0.401,49.0,54.0,0.907,314,9.8,19,53,72,2.3,57.0,35,34,22,2,1.09375,0.6875,1.65625,0.59375,0.0625,1.0625,0.53,0.668,1.0294117647058822,0.216,0.0178988895382817,0.3607971864009378,14.724501758499413,3.376318874560375,1.64126611957796,1.0316529894490036,0.0937866354044548,1.5943728018757328,-1.3480013429736295,-1.4166462852035897,-0.3429638512000668,-0.32821247887855604
"Bento-Jackson, Brandon",Humboldt,California Collegiate,G,70,Jr.,32,1079,33.7,80.0,203.0,0.394,68.0,162.0,0.42,21.0,25.0,0.84,249,7.8,11,83,94,2.9,51.0,60,37,26,1,1.875,0.8125,2.59375,0.34375,0.03125,1.15625,0.5615763546798029,0.7980295566502463,1.6216216216216215,0.1231527093596059,0.0182242990654205,0.2326227988878591,9.230769230769232,3.484708063021316,2.2242817423540315,0.963855421686747,0.0370713623725671,1.3716404077849862,-2.952737024937865,-1.3333879717662784,0.17731916034927037,0.6462487214490376
"Hampton III, Wayne",Humboldt,California Collegiate,G,74,Jr.,28,686,24.5,62.0,148.0,0.419,22.0,55.0,0.4,59.0,78.0,0.756,205,7.3,10,42,52,1.9,62.0,96,70,15,2,3.4285714285714284,0.5357142857142857,1.5,0.3571428571428571,0.0714285714285714,2.5,0.4932432432432432,0.3716216216216216,1.3714285714285714,0.527027027027027,0.0200197455024133,0.3678134110787172,11.9533527696793,3.0320699708454812,5.597667638483966,0.8746355685131195,0.1166180758017492,4.081632653061225,-1.6148427209079397,2.0658596406714493,-1.473412182289771,0.4092654373711895
"Thomas, Dorrell",Humboldt,California Collegiate,G/F,77,Jr.,32,457,14.3,49.0,119.0,0.412,35.0,92.0,0.38,8.0,16.0,0.5,141,4.4,10,36,46,1.4,25.0,16,21,4,5,0.5,0.125,1.125,0.3125,0.15625,0.65625,0.5588235294117647,0.773109243697479,0.7619047619047619,0.134453781512605,0.0174547762615042,0.3217505470459519,12.341356673960613,4.026258205689278,1.400437636761488,0.350109409190372,0.437636761487965,1.838074398249453,-1.4218887390373913,-2.4461015393572714,-1.1127372663550592,-0.4522904864938602
"McNeal, Tyriq",Humboldt,California Collegiate,F,79,Fr.,29,297,10.2,34.0,70.0,0.486,4.0,17.0,0.235,33.0,52.0,0.635,105,3.6,16,50,66,2.3,42.0,20,26,12,7,0.6896551724137931,0.4137931034482758,1.7241379310344829,0.5517241379310345,0.2413793103448276,0.896551724137931,0.5142857142857142,0.2428571428571428,0.7692307692307693,0.7428571428571429,0.0193798449612403,0.4002693602693603,14.141414141414142,8.88888888888889,2.6936026936026938,1.6161616161616164,0.9427609427609428,3.5016835016835017,0.8653823303444688,1.4227449962354328,-2.1439039380625995,-0.022468221269427147
"Bell, Malcolm",Pomona,California Collegiate,G,77,Jr.,29,912,31.4,149.0,292.0,0.51,29.0,81.0,0.358,100.0,146.0,0.685,427,14.7,46,152,198,6.8,69.0,51,77,55,9,1.7586206896551724,1.896551724137931,5.241379310344827,1.5862068965517242,0.3103448275862069,2.6551724137931036,0.559931506849315,0.2773972602739726,0.6623376623376623,0.5,0.0206321580956658,0.4750438596491228,18.728070175438596,8.68421052631579,2.236842105263158,2.412280701754386,0.3947368421052631,3.3771929824561404,1.5360967570899862,2.205108832191589,0.09803719613300405,-0.6385276607990599
"Lewis-Cooper, Demarreya",Pomona,California Collegiate,G,73,Sr.,27,859,31.8,119.0,268.0,0.444,41.0,115.0,0.357,37.0,53.0,0.698,316,11.7,15,57,72,2.7,48.0,107,70,36,4,3.962962962962963,1.3333333333333333,2.111111111111111,0.5555555555555556,0.1481481481481481,2.592592592592593,0.5205223880597015,0.4291044776119403,1.5285714285714285,0.1977611940298507,0.0200810105725662,0.4206286379511059,14.714784633294528,3.352735739231665,4.9825378346915015,1.6763678696158324,0.1862630966239813,3.259604190919674,-2.117398113376815,1.6930870736903694,-0.5320043105714578,0.22010050375004758
"Simeth, Kevin",Pomona,California Collegiate,F/C,79,Sr.,30,809,27.0,128.0,192.0,0.667,0.0,1.0,0.0,26.0,69.0,0.377,282,9.4,79,137,216,7.2,73.0,45,55,27,32,1.5,0.9,4.566666666666666,2.6333333333333333,1.0666666666666669,1.8333333333333333,0.6666666666666666,0.0052083333333333,0.8181818181818182,0.359375,0.0211368951250224,0.3428430160692213,13.943139678615577,10.679851668726824,2.224969097651422,1.3349814585908528,1.5822002472187884,2.719406674907293,3.0273343515390674,0.9643157712042671,-0.3942966453033107,1.2261132346888544
"Broadous, Zach",Pomona,California Collegiate,G,75,Sr.,26,717,27.6,78.0,174.0,0.448,24.0,74.0,0.324,42.0,57.0,0.737,222,8.5,16,68,84,3.2,42.0,45,30,24,2,1.7307692307692308,0.9230769230769232,2.6153846153846154,0.6153846153846154,0.0769230769230769,1.1538461538461535,0.5172413793103449,0.425287356321839,1.5,0.3275862068965517,0.0213482017279485,0.3194979079497908,12.384937238493723,4.686192468619247,2.510460251046025,1.338912133891213,0.1115760111576011,1.6736401673640169,-1.1510794780530624,-0.18136656075238597,-0.12111523323559975,0.7872421045022028
"Goldberg, Jake",Pomona,California Collegiate,F,76,So.,28,583,20.8,77.0,189.0,0.407,45.0,126.0,0.357,32.0,40.0,0.8,231,8.3,5,47,52,1.9,39.0,24,39,16,1,0.8571428571428571,0.5714285714285714,1.6785714285714286,0.1785714285714285,0.0357142857142857,1.3928571428571428,0.5264550264550265,0.6666666666666666,0.6153846153846154,0.2116402116402116,0.0200871248789932,0.4212692967409948,15.849056603773588,3.567753001715266,1.646655231560892,1.097770154373928,0.0686106346483705,2.6758147512864494,-1.3322792080394554,-0.9392500623106163,-1.0344701716078881,-1.328741648049978
"Saba, Michael",Pomona,California Collegiate,F,80,So.,23,438,19.0,64.0,145.0,0.441,22.0,53.0,0.415,29.0,46.0,0.63,179,7.8,33,70,103,4.5,43.0,15,36,7,13,0.6521739130434783,0.3043478260869565,3.0434782608695654,1.434782608695652,0.5652173913043478,1.565217391304348,0.5172413793103449,0.3655172413793103,0.4166666666666667,0.3172413793103448,0.0236020334059549,0.4594520547945205,16.34703196347032,9.406392694063928,1.36986301369863,0.639269406392694,1.187214611872146,3.287671232876712,1.7556082130442077,-0.4470066059850683,-1.1428995486045999,-0.5462331779983443
"Parm, Shyheim",Pomona,California Collegiate,G,73,So.,11,290,26.4,27.0,72.0,0.375,3.0,20.0,0.15,18.0,29.0,0.621,75,6.8,6,31,37,3.4,11.0,31,22,22,1,2.8181818181818183,2.0,2.8181818181818183,0.5454545454545454,0.0909090909090909,2.0,0.3958333333333333,0.2777777777777778,1.4090909090909092,0.4027777777777778,0.0401132609721566,0.3681379310344828,10.344827586206897,5.103448275862069,4.275862068965518,3.0344827586206895,0.1379310344827586,3.0344827586206895,-1.5921308620923775,2.6388506508007077,-1.0705177755645698,0.7271028148132188
"Schroeder, Asher",Pomona,California Collegiate,G,77,Fr.,30,572,19.1,44.0,102.0,0.431,7.0,26.0,0.269,41.0,58.0,0.707,136,4.5,37,69,106,3.5,57.0,14,29,20,2,0.4666666666666667,0.6666666666666666,2.3,1.2333333333333334,0.0666666666666666,0.9666666666666668,0.4656862745098039,0.2549019607843137,0.4827586206896552,0.5686274509803921,0.0176442910915934,0.2736363636363636,9.51048951048951,7.4125874125874125,0.9790209790209792,1.3986013986013988,0.1398601398601398,2.027972027972028,0.8043275765874266,-0.37653656886768416,-1.4192338863761114,0.28204619709801093
"Dennis, Edric",Pomona,California Collegiate,F,80,Fr.,28,444,15.9,34.0,102.0,0.333,22.0,72.0,0.306,34.0,48.0,0.708,124,4.4,25,53,78,2.8,68.0,8,11,6,6,0.2857142857142857,0.2142857142857142,1.8928571428571428,0.8928571428571429,0.2142857142857142,0.3928571428571428,0.4411764705882353,0.7058823529411765,0.7272727272727273,0.4705882352941176,0.0178687459389213,0.3020720720720721,11.17117117117117,7.027027027027027,0.7207207207207207,0.5405405405405406,0.5405405405405406,0.990990990990991,0.20955693605884654,-2.4046132968634266,-0.7958269387714174,0.36979818481785853
"Hunter, Sam",Pomona,California Collegiate,G/F,78,Sr.,23,235,10.2,29.0,86.0,0.337,17.0,48.0,0.354,10.0,15.0,0.667,85,3.7,9,19,28,1.2,12.0,4,12,5,4,0.1739130434782608,0.217391304347826,0.8260869565217391,0.391304347826087,0.1739130434782608,0.5217391304347826,0.436046511627907,0.5581395348837209,0.3333333333333333,0.1744186046511628,0.0199784017278617,0.4451063829787234,14.46808510638298,4.76595744680851,0.6808510638297872,0.851063829787234,0.6808510638297872,2.0425531914893615,-0.4426638576672194,-2.054516491894752,-1.7048665476567668,-1.0185597538209752
"Tengan, Jaden",Monterey Bay,California Collegiate,G,72,Jr.,29,958,33.0,159.0,400.0,0.398,74.0,202.0,0.366,110.0,125.0,0.88,502,17.3,8,59,67,2.3,55.0,63,45,29,2,2.1724137931034484,1.0,2.0344827586206895,0.2758620689655172,0.0689655172413793,1.5517241379310345,0.49,0.505,1.4,0.3125,0.019010989010989,0.5219206680584552,20.96033402922756,2.7974947807933193,2.630480167014614,1.210855949895616,0.0835073068893528,1.8789144050104385,-1.6996374266760526,0.14250424471492773,0.4735614053271719,-0.7241441064269584
